index,series_name,network,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_species,monster_real,monster_amount,suspects_amount,arrested,culprit_gender,culprit_amount,motive,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo
524,Lego,Warner Home Video,5.6,565.0,2017-07-25,77,Movie,"Ghost Pirate,Ghost Pirate","Male,Female","Ghost,Ghost","Human,Human",False,2,9,True,"Male,Female,Male,Female,Male,Male",6,Treasure,0.0,0.0,0.0,1.0,13.0,1.0,0.0,2.0,0.0,1.0,1.0
525,"Be Cool, Scooby-Doo!",Boomerang,8.2,53.0,2017-11-14,22,TV Series,Dorsal Foot,Male,Animal,Shark,False,1,3,True,Male,1,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
526,"Be Cool, Scooby-Doo!",Boomerang,7.5,40.0,2017-11-15,22,TV Series,Werewolf,Male,Animal,Human,False,1,3,True,Male,1,Theft,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
527,"Be Cool, Scooby-Doo!",Boomerang,7.4,40.0,2017-11-15,22,TV Series,Jester Monster,Male,Disguised,Human,False,1,3,True,Male,1,Competition,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,"Be Cool, Scooby-Doo!",Boomerang,7.6,42.0,2017-12-21,22,TV Series,Vampire,Male,Undead,Human,False,1,3,True,"Male,Male",2,Theft,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
529,"Be Cool, Scooby-Doo!",Boomerang,7.1,38.0,2017-11-17,22,TV Series,Houndbeast,Male,Animal,Hound,False,1,4,True,Female,1,Competition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,"Be Cool, Scooby-Doo!",Boomerang,7.5,42.0,2017-11-18,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Human,Human,Chicken,Turtle,Human,Manticore,Beast,Goblin",False,8,4,True,"Male,Female,Male",3,Theft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,"Be Cool, Scooby-Doo!",Boomerang,7.4,43.0,2017-09-28,22,TV Series,"Baba Yaga,Baba Yaga House","Female,Male","Magician,Possessed Object","Human,House",False,2,3,True,"Female,Male",2,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
532,"Be Cool, Scooby-Doo!",Boomerang,7.5,39.0,2017-11-19,22,TV Series,Kaniaku,Male,Animal,Crab,False,1,4,True,Male,1,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,"Be Cool, Scooby-Doo!",Boomerang,6.6,40.0,2017-11-19,22,TV Series,Ghost of Amos Littlefield,Male,Ghost,Human,False,1,5,True,Female,2,Competition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
534,"Be Cool, Scooby-Doo!",Boomerang,7.7,47.0,2017-11-30,22,TV Series,"Ghost of Jacob Marley,Ghost of Christmas Past,Ghost of Christmas Present,Ghost of Christmas Future","Male,Female,Male,Male","Ghost,Ghost,Ghost,Ghost","Human,Human,Human,Human",False,4,4,True,Male,1,Theft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,"Be Cool, Scooby-Doo!",Boomerang,8.0,44.0,2017-11-20,22,TV Series,Space Kook,Male,Extraterrestrial,Alien,False,1,3,True,Male,1,Natural Resource,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,"Be Cool, Scooby-Doo!",Boomerang,7.9,50.0,2017-11-21,22,TV Series,Ghost of Mother,Female,Undead,Human,False,1,2,True,Male,1,Competition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,"Be Cool, Scooby-Doo!",Boomerang,7.4,38.0,2017-11-22,22,TV Series,Ghost of Archie Barnes,Male,Ghost,Human,False,1,5,True,Female,1,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,"Be Cool, Scooby-Doo!",Boomerang,7.2,35.0,2017-11-22,22,TV Series,Mutant Rabbit,Male,Animal,Rabbit,False,1,3,True,"Male,Male",2,Competition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,"Be Cool, Scooby-Doo!",Boomerang,6.7,35.0,2017-11-23,22,TV Series,Arachne,Female,Mythical,Spider,False,1,4,True,"Male,Male",2,Competition,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,Warner Home Video,Cartoon Network,6.6,1698.0,2018-01-09,75,Movie,Crimson Cloak,Male,Ghost,Human,False,1,15,True,"Male,Male",2,Conquer,1.0,1.0,0.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0
541,"Be Cool, Scooby-Doo!",Boomerang,7.1,41.0,2018-03-08,22,TV Series,Plant Monster,Male,Plant,Bush,False,1,4,True,Male,1,Competition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
542,"Be Cool, Scooby-Doo!",Boomerang,7.2,31.0,2018-03-09,22,TV Series,Minus,Male,Disguised,Human,False,1,4,True,"Female,Male",2,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,"Be Cool, Scooby-Doo!",Boomerang,7.4,36.0,2018-03-10,22,TV Series,The Mystery Machine,Female,Possessed Object,Vehicle,False,1,4,True,"Male,Female",2,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,"Be Cool, Scooby-Doo!",Boomerang,7.4,38.0,2018-03-11,22,TV Series,Ice Man,Male,Ancient,Human,False,1,3,True,Female,1,Theft,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
545,"Be Cool, Scooby-Doo!",Boomerang,7.3,39.0,2018-03-12,22,TV Series,Ape Man,Male,Animal,Ape,False,1,5,False,Female,1,Competition,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,"Be Cool, Scooby-Doo!",Boomerang,6.9,37.0,2018-03-13,22,TV Series,Trash Monster,Male,Mechanical,Robot,False,1,3,True,Male,1,Theft,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
547,"Be Cool, Scooby-Doo!",Boomerang,6.7,33.0,2018-03-14,22,TV Series,Ghost Chef,Male,Ghost,Human,False,1,4,True,"Female,Female",2,Competition,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
548,"Be Cool, Scooby-Doo!",Boomerang,6.9,33.0,2018-03-15,22,TV Series,Demon of Salem,Male,Mythical,Demon,False,1,4,True,"Male,Female",2,Theft,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,"Be Cool, Scooby-Doo!",Boomerang,7.9,36.0,2018-03-17,22,TV Series,Professor Huh?,Male,Disguised,Human,False,1,3,True,"Female,Male, Male",3,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
551,"Be Cool, Scooby-Doo!",Boomerang,6.8,31.0,2018-03-18,11,TV Series,Pizza O'Possum,Male,Mechanical,Rat,False,1,3,False,Female,1,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,"Be Cool, Scooby-Doo!",Boomerang,6.8,31.0,2018-03-18,11,TV Series,Half-Beard's Ghost,Male,Ghost,Human,False,1,3,True,"Male,Male,Female",3,Treasure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
553,Supernatural,The CW,9.6,6929.0,2018-03-29,42,Crossover,"Phantasm,Ghost Kid","Male,Male","Undead,Undead","Human,Human",True,2,6,True,Male,1,Competition,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
555,Warner Home Video,Warner Home Video,7.3,825.0,2018-09-11,77,Movie,Red Ghost,Male,Ghost,Human,False,1,11,True,Male,1,Competition,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
557,Warner Home Video,Warner Home Video,6.5,1182.0,2019-02-05,82,Movie,Asmodeus,Male,Mythical,Demon,False,1,4,True,Male,1,Treasure,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0
558,Scooby-Doo and Guess Who?,Boomerang,7.0,126.0,2019-06-27,22,TV Series,Swamp Monster,Male,Animal,Swamp-Monster,False,1,5,True,Male,1,Competition,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559,Scooby-Doo and Guess Who?,Boomerang,7.9,93.0,2019-07-02,22,TV Series,Civil War Zombie Ghosts,Male,Ghost,Human,False,1,2,True,Male,1,Treasure,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
560,Scooby-Doo and Guess Who?,Boomerang,7.9,79.0,2019-07-11,22,TV Series,Fish Monster,Male,Animal,Fish,False,1,1,True,Male,1,Competition,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
561,Scooby-Doo and Guess Who?,Boomerang,8.1,78.0,2019-07-18,22,TV Series,Screaming Skulls of London,Male,Ghost,Skull,False,1,3,True,"Male,Male",2,Theft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
562,Warner Home Video,Warner Home Video,5.7,1418.0,2019-07-21,80,Movie,"Zombies,Werecat Simone Lenoir,Werecat Lena Dupree,Werecat Jacques,Werecat","Male,Female,Female,Male,Male","Undead,Animal,Animal,Animal,Animal","Human,Werecat,Werecat,Werecat,Werecat",False,5,12,True,"Male,Female,Female,Male,Male,Male,Female",7,Treasure,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
563,Scooby-Doo and Guess Who?,Boomerang,7.3,84.0,2019-07-25,23,TV Series,Cat Mummy,Male,Undead,Cat,False,1,3,True,Male,1,Theft,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
564,Scooby-Doo and Guess Who?,Boomerang,8.1,74.0,2019-08-01,22,TV Series,Minotaur,Male,Mythical,Minotaur,False,1,2,True,Male,1,Treasure,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
565,Scooby-Doo and Guess Who?,Boomerang,8.3,70.0,2019-08-08,22,TV Series,"Ghost of Madds Markson,Madds Markson Monster","Male,Male","Undead,Animal","Human,Bunny",False,2,3,False,Male,1,Entertainment,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
566,Scooby-Doo and Guess Who?,Boomerang,6.5,74.0,2019-08-15,22,TV Series,Technomancer,Male,Magician,Human,False,1,4,True,Female,1,Natural Resource,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
567,Scooby-Doo and Guess Who?,Boomerang,7.5,52.0,2019-08-22,23,TV Series,Spectral Speedster,Male,Ghost,Monster,False,1,3,True,Male,1,Competition,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
568,Scooby-Doo and Guess Who?,Boomerang,7.5,61.0,2019-08-29,23,TV Series,"Dinosaur,Dinosaur","Male,Male","Animal,Animal","Dinosaur,Dinosaur",False,2,4,True,"Male,Male",2,Natural Resource,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
569,Scooby-Doo and Guess Who?,Boomerang,7.4,59.0,2019-09-05,22,TV Series,Sia Doppelganger,Female,Disguised,Human,False,1,5,True,Female,1,Theft,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
570,Scooby-Doo and Guess Who?,Boomerang,7.4,47.0,2019-09-12,23,TV Series,Pazzo the Ghost Clown,Male,Ghost,Human,False,1,4,True,Male,1,Competition,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
571,Scooby-Doo and Guess Who?,Boomerang,8.7,84.0,2019-09-19,22,TV Series,Man-Bat,Male,Animal,Bat,False,1,3,True,Male,1,Theft,1.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
574,Scooby-Doo and Guess Who?,Boomerang,8.1,38.0,2020-07-02,23,TV Series,Nightmare Ghost,Male,Ghost,Human,False,1,2,True,Female,1,Inheritance,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
575,Scooby-Doo and Guess Who?,Boomerang,8.8,35.0,2020-07-02,23,TV Series,Fox Monster,Male,Animal,Fox,False,1,3,True,Male,1,Theft,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
576,Scooby-Doo and Guess Who?,Boomerang,7.9,36.0,2020-07-02,23,TV Series,"Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Human,Human,Alien,Snow-Monster,Human,Human,Object,Human,Human,Human,Human,Teddy Bear",False,12,1,True,"Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male",11,Competition,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
577,Scooby-Doo and Guess Who?,Boomerang,8.1,25.0,2020-07-02,22,TV Series,Ghost of the Doom Bringer,Male,Possessed Object,Suit,False,1,4,True,Male,1,Inheritance,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0
578,Scooby-Doo and Guess Who?,Boomerang,7.8,27.0,2020-07-02,22,TV Series,Gator Man Monster,Male,Animal,Alligator,False,1,4,True,Male,1,Treasure,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
579,Scooby-Doo and Guess Who?,Boomerang,7.7,23.0,2020-07-02,22,TV Series,Fire Monster of Mount Etna,Male,Animal,Fire-Monster,False,1,3,True,Female,1,Competition,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
580,Scooby-Doo and Guess Who?,Boomerang,8.2,28.0,2020-07-02,22,TV Series,Crazy Carl,Male,Possessed Object,Puppet,False,1,6,True,Male,1,Competition,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
581,Scooby-Doo and Guess Who?,Boomerang,7.6,22.0,2020-07-02,22,TV Series,Ghost of Madame Zobrinsky,Female,Ghost,Human,False,1,2,False,Female,1,Competition,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
582,Scooby-Doo and Guess Who?,Boomerang,8.6,19.0,2020-07-02,22,TV Series,Wedding Witch of Wainsly Hall,Female,Magician,Human,False,1,3,True,Female,1,Theft,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
583,Scooby-Doo and Guess Who?,Boomerang,7.9,21.0,2020-07-02,22,TV Series,"Chronobeast,Robo Dooby Doo","Male,Male","Animal,Mechanical","Chronobeast,Hound",False,2,0,False,Male,1,Simulation,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
584,Scooby-Doo and Guess Who?,Boomerang,8.4,25.0,2020-07-02,22,TV Series,Ghost of Ester Moonkiller,Female,Ghost,Human,False,1,3,True,Female,1,Competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
585,Scooby-Doo and Guess Who?,Boomerang,7.6,27.0,2020-07-02,23,TV Series,Werewolf,Male,Animal,Human,False,1,4,True,Male,1,Competition,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
586,Scooby-Doo and Guess Who?,Boomerang,8.2,24.0,2020-07-02,22,TV Series,Tardigrade Monster,Male,Animal,Tardigrade,False,1,4,True,"Male,Male",2,Theft,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
600,Warner Home Video,Warner Home Video,6.3,978.0,2020-10-06,76,Movie,"Alpha Jackal-Lantern,Jackal-Lanterns","Male,Male","Plant,Plant","Pumpkin,Pumpkin",False,2,5,True,"Male,Male",2,Natural Resource,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
601,Warner Home Video,Warner Home Video,6.2,422.0,2020-02-23,77,Movie,"Morgan le Fay,Black Knight","Female,Male","Magician,Possessed Object","Human,Object",False,2,8,True,Female,1,Competition,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
